Country Name,Country Code,Series Name,Series Code,YR2023
Nauru,NRU,"Population, female",SP.POP.TOTL.FE.IN,6293
Nauru,NRU,"Population, male",SP.POP.TOTL.MA.IN,6487
Nauru,NRU,"Population, total",SP.POP.TOTL,12780
Nauru,NRU,Urban population,SP.URB.TOTL,12780
Nepal,NPL,"Population ages 0-14, female",SP.POP.0014.FE.IN,4320888
Nepal,NPL,"Population ages 0-14, male",SP.POP.0014.MA.IN,4498115
Nepal,NPL,"Population ages 15-64, female",SP.POP.1564.FE.IN,10733399
Nepal,NPL,"Population ages 15-64, male",SP.POP.1564.MA.IN,9437438
Nepal,NPL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,876810
Nepal,NPL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1029941
Nepal,NPL,"Population ages 80 and above, female",SP.POP.80UP.FE,144592
Nepal,NPL,"Population ages 80 and above, male",SP.POP.80UP.MA,102096
Nepal,NPL,"Population, female",SP.POP.TOTL.FE.IN,16084227
Nepal,NPL,"Population, male",SP.POP.TOTL.MA.IN,14812363
Nepal,NPL,"Population, total",SP.POP.TOTL,30896590
Nepal,NPL,Urban population,SP.URB.TOTL,6767280
Netherlands,NLD,"Population ages 0-14, female",SP.POP.0014.FE.IN,1327302
Netherlands,NLD,"Population ages 0-14, male",SP.POP.0014.MA.IN,1395275
Netherlands,NLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,5633794
Netherlands,NLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,5711920
Netherlands,NLD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1717439
Netherlands,NLD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1962419
Netherlands,NLD,"Population ages 80 and above, female",SP.POP.80UP.FE,534405
Netherlands,NLD,"Population ages 80 and above, male",SP.POP.80UP.MA,364255
Netherlands,NLD,"Population, female",SP.POP.TOTL.FE.IN,8923515
Netherlands,NLD,"Population, male",SP.POP.TOTL.MA.IN,8824635
Netherlands,NLD,"Population, total",SP.POP.TOTL,17748150
Netherlands,NLD,Urban population,SP.URB.TOTL,16537549
New Caledonia,NCL,"Population ages 0-14, female",SP.POP.0014.FE.IN,29014
New Caledonia,NCL,"Population ages 0-14, male",SP.POP.0014.MA.IN,30643
New Caledonia,NCL,"Population ages 15-64, female",SP.POP.1564.FE.IN,91141
New Caledonia,NCL,"Population ages 15-64, male",SP.POP.1564.MA.IN,90154
New Caledonia,NCL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,14378
New Caledonia,NCL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,16610
New Caledonia,NCL,"Population ages 80 and above, female",SP.POP.80UP.FE,4329
New Caledonia,NCL,"Population ages 80 and above, male",SP.POP.80UP.MA,2806
New Caledonia,NCL,"Population, female",SP.POP.TOTL.FE.IN,136765
New Caledonia,NCL,"Population, male",SP.POP.TOTL.MA.IN,135175
New Caledonia,NCL,"Population, total",SP.POP.TOTL,271940
New Caledonia,NCL,Urban population,SP.URB.TOTL,197752
New Zealand,NZL,"Population ages 0-14, female",SP.POP.0014.FE.IN,466113
New Zealand,NZL,"Population ages 0-14, male",SP.POP.0014.MA.IN,489952
New Zealand,NZL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1677766
New Zealand,NZL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1666250
New Zealand,NZL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,403895
New Zealand,NZL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,459932
New Zealand,NZL,"Population ages 80 and above, female",SP.POP.80UP.FE,121524
New Zealand,NZL,"Population ages 80 and above, male",SP.POP.80UP.MA,90783
New Zealand,NZL,"Population, female",SP.POP.TOTL.FE.IN,2603811
New Zealand,NZL,"Population, male",SP.POP.TOTL.MA.IN,2560097
New Zealand,NZL,"Population, total",SP.POP.TOTL,5163908
New Zealand,NZL,Urban population,SP.URB.TOTL,4491825
Nicaragua,NIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,1018669
Nicaragua,NIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,1049492
Nicaragua,NIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,2336159
Nicaragua,NIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,2258607
Nicaragua,NIC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,163891
Nicaragua,NIC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,219493
Nicaragua,NIC,"Population ages 80 and above, female",SP.POP.80UP.FE,39101
Nicaragua,NIC,"Population ages 80 and above, male",SP.POP.80UP.MA,23940
Nicaragua,NIC,"Population, female",SP.POP.TOTL.FE.IN,3574321
Nicaragua,NIC,"Population, male",SP.POP.TOTL.MA.IN,3471990
Nicaragua,NIC,"Population, total",SP.POP.TOTL,7046310
Nicaragua,NIC,Urban population,SP.URB.TOTL,4217146
Niger,NER,"Population ages 0-14, female",SP.POP.0014.FE.IN,6523990
Niger,NER,"Population ages 0-14, male",SP.POP.0014.MA.IN,6739438
Niger,NER,"Population ages 15-64, female",SP.POP.1564.FE.IN,6526674
Niger,NER,"Population ages 15-64, male",SP.POP.1564.MA.IN,6760402
Niger,NER,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,297450
Niger,NER,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,354890
Niger,NER,"Population ages 80 and above, female",SP.POP.80UP.FE,35373
Niger,NER,"Population ages 80 and above, male",SP.POP.80UP.MA,22456
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,13405554
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,13797289
Niger,NER,"Population, total",SP.POP.TOTL,27202843
Niger,NER,Urban population,SP.URB.TOTL,4639173
Nigeria,NGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,47161978
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,48542393
Nigeria,NGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,60027581
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,61390502
Nigeria,NGA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3199995
Nigeria,NGA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3482184
Nigeria,NGA,"Population ages 80 and above, female",SP.POP.80UP.FE,390545
Nigeria,NGA,"Population ages 80 and above, male",SP.POP.80UP.MA,331465
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,110671742
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,113132890
Nigeria,NGA,"Population, total",SP.POP.TOTL,223804632
Nigeria,NGA,Urban population,SP.URB.TOTL,121487868
North America,NAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,31876061
North America,NAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,33383981
North America,NAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,120686627
North America,NAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,121724676
North America,NAC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,30228717
North America,NAC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,36365067
North America,NAC,"Population ages 80 and above, female",SP.POP.80UP.FE,9118924
North America,NAC,"Population ages 80 and above, male",SP.POP.80UP.MA,6301978
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,188927756
North America,NAC,"Population, male",SP.POP.TOTL.MA.IN,185337374
North America,NAC,"Population, total",SP.POP.TOTL,374265128
North America,NAC,Urban population,SP.URB.TOTL,311191820
North Macedonia,MKD,"Population ages 0-14, female",SP.POP.0014.FE.IN,157388
North Macedonia,MKD,"Population ages 0-14, male",SP.POP.0014.MA.IN,169292
North Macedonia,MKD,"Population ages 15-64, female",SP.POP.1564.FE.IN,696681
North Macedonia,MKD,"Population ages 15-64, male",SP.POP.1564.MA.IN,718096
North Macedonia,MKD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,135161
North Macedonia,MKD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,175340
North Macedonia,MKD,"Population ages 80 and above, female",SP.POP.80UP.FE,31839
North Macedonia,MKD,"Population ages 80 and above, male",SP.POP.80UP.MA,17542
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,1029409
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,1022548
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2051957
North Macedonia,MKD,Urban population,SP.URB.TOTL,1220484
Northern Mariana Islands,MNP,"Population ages 0-14, female",SP.POP.0014.FE.IN,4743
Northern Mariana Islands,MNP,"Population ages 0-14, male",SP.POP.0014.MA.IN,5545
Northern Mariana Islands,MNP,"Population ages 15-64, female",SP.POP.1564.FE.IN,15504
Northern Mariana Islands,MNP,"Population ages 15-64, male",SP.POP.1564.MA.IN,18130
Northern Mariana Islands,MNP,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3072
Northern Mariana Islands,MNP,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2802
Northern Mariana Islands,MNP,"Population ages 80 and above, female",SP.POP.80UP.FE,243
Northern Mariana Islands,MNP,"Population ages 80 and above, male",SP.POP.80UP.MA,211
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,23049
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,26747
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,49796
Northern Mariana Islands,MNP,Urban population,SP.URB.TOTL,45850
Norway,NOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,439250
Norway,NOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,463959
Norway,NOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1737749
Norway,NOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1824844
Norway,NOR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,485065
Norway,NOR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,545146
Norway,NOR,"Population ages 80 and above, female",SP.POP.80UP.FE,150321
Norway,NOR,"Population ages 80 and above, male",SP.POP.80UP.MA,104188
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,2722146
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,2773868
Norway,NOR,"Population, total",SP.POP.TOTL,5496014
Norway,NOR,Urban population,SP.URB.TOTL,4616377
OECD members,OED,"Population ages 0-14, female",SP.POP.0014.FE.IN,114514925
OECD members,OED,"Population ages 0-14, male",SP.POP.0014.MA.IN,119947506
OECD members,OED,"Population ages 15-64, female",SP.POP.1564.FE.IN,444771806
OECD members,OED,"Population ages 15-64, male",SP.POP.1564.MA.IN,447010454
OECD members,OED,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,111916787
OECD members,OED,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,140747644
OECD members,OED,"Population ages 80 and above, female",SP.POP.80UP.FE,42116754
OECD members,OED,"Population ages 80 and above, male",SP.POP.80UP.MA,26408014
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,700034372
OECD members,OED,"Population, male",SP.POP.TOTL.MA.IN,678874750
OECD members,OED,"Population, total",SP.POP.TOTL,1378909124
OECD members,OED,Urban population,SP.URB.TOTL,1126575339
Oman,OMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,614954
Oman,OMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,639167
Oman,OMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1142337
Oman,OMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,2117634
Oman,OMN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,62189
Oman,OMN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,68104
Oman,OMN,"Population ages 80 and above, female",SP.POP.80UP.FE,10043
Oman,OMN,"Population ages 80 and above, male",SP.POP.80UP.MA,7102
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,1825394
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,2818990
Oman,OMN,"Population, total",SP.POP.TOTL,4644384
Oman,OMN,Urban population,SP.URB.TOTL,4105635
Other small states,OSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,4916067
Other small states,OSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,5039717
Other small states,OSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,9969540
Other small states,OSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,11703710
Other small states,OSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,847802
Other small states,OSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1118604
Other small states,OSS,"Population ages 80 and above, female",SP.POP.80UP.FE,235600
Other small states,OSS,"Population ages 80 and above, male",SP.POP.80UP.MA,131171
Other small states,OSS,"Population, female",SP.POP.TOTL.FE.IN,16004210
Other small states,OSS,"Population, male",SP.POP.TOTL.MA.IN,17591224
Other small states,OSS,"Population, total",SP.POP.TOTL,33595438
Other small states,OSS,Urban population,SP.URB.TOTL,21476201
Pacific island small states,PSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,442519
Pacific island small states,PSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,470484
Pacific island small states,PSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,813347
Pacific island small states,PSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,819546
Pacific island small states,PSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,60050
Pacific island small states,PSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,71781
Pacific island small states,PSS,"Population ages 80 and above, female",SP.POP.80UP.FE,10363
Pacific island small states,PSS,"Population ages 80 and above, male",SP.POP.80UP.MA,6661
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,1327648
Pacific island small states,PSS,"Population, male",SP.POP.TOTL.MA.IN,1350081
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2677728
Pacific island small states,PSS,Urban population,SP.URB.TOTL,1066311
Pakistan,PAK,"Population ages 0-14, female",SP.POP.0014.FE.IN,42467089
Pakistan,PAK,"Population ages 0-14, male",SP.POP.0014.MA.IN,44454297
Pakistan,PAK,"Population ages 15-64, female",SP.POP.1564.FE.IN,71136827
Pakistan,PAK,"Population ages 15-64, male",SP.POP.1564.MA.IN,71974235
Pakistan,PAK,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4828084
Pakistan,PAK,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5625125
Pakistan,PAK,"Population ages 80 and above, female",SP.POP.80UP.FE,729450
Pakistan,PAK,"Population ages 80 and above, male",SP.POP.80UP.MA,552885
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,119229040
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,121256617
Pakistan,PAK,"Population, total",SP.POP.TOTL,240485658
Pakistan,PAK,Urban population,SP.URB.TOTL,91480744
Palau,PLW,"Population ages 0-14, female",SP.POP.0014.FE.IN,1812
Palau,PLW,"Population ages 0-14, male",SP.POP.0014.MA.IN,1994
Palau,PLW,"Population ages 15-64, female",SP.POP.1564.FE.IN,5843
Palau,PLW,"Population ages 15-64, male",SP.POP.1564.MA.IN,6557
Palau,PLW,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,808
Palau,PLW,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1043
Palau,PLW,"Population ages 80 and above, female",SP.POP.80UP.FE,159
Palau,PLW,"Population ages 80 and above, male",SP.POP.80UP.MA,65
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,8698
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,9359
Palau,PLW,"Population, total",SP.POP.TOTL,18058
Palau,PLW,Urban population,SP.URB.TOTL,14881
Panama,PAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,562837
Panama,PAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,591246
Panama,PAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1452894
Panama,PAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1458530
Panama,PAN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,183795
Panama,PAN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,218784
Panama,PAN,"Population ages 80 and above, female",SP.POP.80UP.FE,52615
Panama,PAN,"Population ages 80 and above, male",SP.POP.80UP.MA,36936
Panama,PAN,"Population, female",SP.POP.TOTL.FE.IN,2234515
Panama,PAN,"Population, male",SP.POP.TOTL.MA.IN,2233572
Panama,PAN,"Population, total",SP.POP.TOTL,4468087
Panama,PAN,Urban population,SP.URB.TOTL,3105857
Papua New Guinea,PNG,"Population ages 0-14, female",SP.POP.0014.FE.IN,1685528
Papua New Guinea,PNG,"Population ages 0-14, male",SP.POP.0014.MA.IN,1816151
Papua New Guinea,PNG,"Population ages 15-64, female",SP.POP.1564.FE.IN,3155387
Papua New Guinea,PNG,"Population ages 15-64, male",SP.POP.1564.MA.IN,3332681
Papua New Guinea,PNG,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,174515
Papua New Guinea,PNG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,165668
Papua New Guinea,PNG,"Population ages 80 and above, female",SP.POP.80UP.FE,17902
Papua New Guinea,PNG,"Population ages 80 and above, male",SP.POP.80UP.MA,15777
Papua New Guinea,PNG,"Population, female",SP.POP.TOTL.FE.IN,5006583
Papua New Guinea,PNG,"Population, male",SP.POP.TOTL.MA.IN,5323347
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,10329931
Papua New Guinea,PNG,Urban population,SP.URB.TOTL,1417576
Paraguay,PRY,"Population ages 0-14, female",SP.POP.0014.FE.IN,962053
Paraguay,PRY,"Population ages 0-14, male",SP.POP.0014.MA.IN,1006491
Paraguay,PRY,"Population ages 15-64, female",SP.POP.1564.FE.IN,2219097
Paraguay,PRY,"Population ages 15-64, male",SP.POP.1564.MA.IN,2237175
Paraguay,PRY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,197737
Paraguay,PRY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,238972
Paraguay,PRY,"Population ages 80 and above, female",SP.POP.80UP.FE,46549
Paraguay,PRY,"Population ages 80 and above, male",SP.POP.80UP.MA,31911
Paraguay,PRY,"Population, female",SP.POP.TOTL.FE.IN,3420122
Paraguay,PRY,"Population, male",SP.POP.TOTL.MA.IN,3441402
Paraguay,PRY,"Population, total",SP.POP.TOTL,6861524
Paraguay,PRY,Urban population,SP.URB.TOTL,4332984
Peru,PER,"Population ages 0-14, female",SP.POP.0014.FE.IN,4332552
Peru,PER,"Population ages 0-14, male",SP.POP.0014.MA.IN,4490145
Peru,PER,"Population ages 15-64, female",SP.POP.1564.FE.IN,11422613
Peru,PER,"Population ages 15-64, male",SP.POP.1564.MA.IN,11162531
Peru,PER,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1352442
Peru,PER,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1592436
Peru,PER,"Population ages 80 and above, female",SP.POP.80UP.FE,322745
Peru,PER,"Population ages 80 and above, male",SP.POP.80UP.MA,241916
Peru,PER,"Population, female",SP.POP.TOTL.FE.IN,17347601
Peru,PER,"Population, male",SP.POP.TOTL.MA.IN,17005118
Peru,PER,"Population, total",SP.POP.TOTL,34352719
Peru,PER,Urban population,SP.URB.TOTL,27111853
Philippines,PHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,16984834
Philippines,PHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,18223390
Philippines,PHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,37088492
Philippines,PHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,38463718
Philippines,PHL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2906745
Philippines,PHL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3670188
Philippines,PHL,"Population ages 80 and above, female",SP.POP.80UP.FE,518348
Philippines,PHL,"Population ages 80 and above, male",SP.POP.80UP.MA,291659
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,57743514
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,59593853
Philippines,PHL,"Population, total",SP.POP.TOTL,117337368
Philippines,PHL,Urban population,SP.URB.TOTL,56658695
Poland,POL,"Population ages 0-14, female",SP.POP.0014.FE.IN,2611180
Poland,POL,"Population ages 0-14, male",SP.POP.0014.MA.IN,2751364
Poland,POL,"Population ages 15-64, female",SP.POP.1564.FE.IN,11916948
Poland,POL,"Population ages 15-64, male",SP.POP.1564.MA.IN,11956028
Poland,POL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2681147
Poland,POL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3968754
Poland,POL,"Population ages 80 and above, female",SP.POP.80UP.FE,984652
Poland,POL,"Population ages 80 and above, male",SP.POP.80UP.MA,446895
